	transactions	input_value	output_value	fee	day	month	year
4315	700336	150321009136767.000000000	150321009136767.000000000	163278757168.000000000	14	7	2021
4316	747122	184868377707429.000000000	184868377707429.000000000	258755735107.000000000	15	7	2021
4317	648612	182829882098063.000000000	182829882098063.000000000	92150989832.000000000	16	7	2021
4318	522910	185756046911179.000000000	185756046911179.000000000	66784761688.000000000	17	7	2021
4319	561491	117191641853566.000000000	117191641853566.000000000	58574219880.000000000	18	7	2021
4320	748702	179788257902031.000000000	179788257902031.000000000	161177432716.000000000	19	7	2021
4321	728146	181976351967842.000000000	181976351967842.000000000	120912036690.000000000	20	7	2021
4322	776265	187463751703064.000000000	187463751703064.000000000	69351233522.000000000	21	7	2021
4323	675789	180736707064630.000000000	180736707064630.000000000	77519688880.000000000	22	7	2021
4324	660564	175123392977366.000000000	175123392977366.000000000	325426472152.000000000	23	7	2021
4325	621210	150133027986509.000000000	150133027986509.000000000	110269529074.000000000	24	7	2021
4326	581779	146326191519553.000000000	146326191519553.000000000	54043903647.000000000	25	7	2021
4327	829186	229778604345747.000000000	229778604345747.000000000	107379856710.000000000	26	7	2021
4328	841728	739691918451804.000000000	739691918451804.000000000	100596051517.000000000	27	7	2021
4329	744688	406930690811896.000000000	406930690811896.000000000	84341097455.000000000	28	7	2021
4330	767653	261146511414558.000000000	261146511414558.000000000	100478228984.000000000	29	7	2021
4331	712166	180997020415420.000000000	180997020415420.000000000	69010460898.000000000	30	7	2021
4332	604403	204393934177130.000000000	204393934177130.000000000	62930877812.000000000	31	7	2021
4333	556246	328762768336229.000000000	328762768336229.000000000	38037230238.000000000	1	8	2021
4334	853860	270582100318519.000000000	270582100318519.000000000	87579094790.000000000	2	8	2021
4335	715701	248711888246878.000000000	248711888246878.000000000	64064895570.000000000	3	8	2021
4336	752207	237237155312289.000000000	237237155312289.000000000	115879080413.000000000	4	8	2021
4337	717239	183605606343283.000000000	183605606343283.000000000	102769624968.000000000	5	8	2021
4338	770029	200323339697502.000000000	200323339697502.000000000	81496006721.000000000	6	8	2021
4339	615129	188716856473668.000000000	188716856473668.000000000	50217881109.000000000	7	8	2021
4340	607441	175556544273168.000000000	175556544273168.000000000	50598409634.000000000	8	8	2021
4341	805703	191950825447793.000000000	191950825447793.000000000	112229368887.000000000	9	8	2021
4342	764058	183670690730761.000000000	183670690730761.000000000	88398894584.000000000	10	8	2021
4343	742330	225555457539171.000000000	225555457539171.000000000	61820590279.000000000	11	8	2021
4344	722365	189121685014727.000000000	189121685014727.000000000	59249830229.000000000	12	8	2021
4345	839017	166167385852793.000000000	166167385852793.000000000	138070354686.000000000	13	8	2021
4346	570822	174602211995238.000000000	174602211995238.000000000	42219378244.000000000	14	8	2021
4347	727324	177275552521116.000000000	177275552521116.000000000	83312206724.000000000	15	8	2021
4348	852233	234156024191368.000000000	234156024191368.000000000	142698846634.000000000	16	8	2021
4349	920292	241045407843459.000000000	241045407843459.000000000	119735247770.000000000	17	8	2021
4350	779860	272938578672930.000000000	272938578672930.000000000	137961576877.000000000	18	8	2021
4351	798925	257981355276067.000000000	257981355276067.000000000	71680453116.000000000	19	8	2021
4352	861373	229980076304595.000000000	229980076304595.000000000	88763511540.000000000	20	8	2021
4353	676501	242383335851583.000000000	242383335851583.000000000	56329732653.000000000	21	8	2021
4354	648337	180803088315063.000000000	180803088315063.000000000	123275676620.000000000	22	8	2021
4355	870072	316984559691274.000000000	316984559691274.000000000	102833775319.000000000	23	8	2021
4356	828212	815104680387897.000000000	815104680387897.000000000	108593480061.000000000	24	8	2021
4357	710743	421611432062766.000000000	421611432062766.000000000	62250507682.000000000	25	8	2021
4358	683061	470033578181274.000000000	470033578181274.000000000	49427718721.000000000	26	8	2021
4359	693375	391932436487961.000000000	391932436487961.000000000	52705172949.000000000	27	8	2021
4360	613585	349715231721801.000000000	349715231721801.000000000	52841441364.000000000	28	8	2021
4361	643186	364856715027812.000000000	364856715027812.000000000	65999649899.000000000	29	8	2021
4362	755574	401568075573918.000000000	401568075573918.000000000	76112934446.000000000	30	8	2021
4363	761630	385773149789070.000000000	385773149789070.000000000	66165830229.000000000	31	8	2021
4364	818917	413051996102289.000000000	413051996102289.000000000	114580039615.000000000	1	9	2021
4365	893801	419261947717053.000000000	419261947717053.000000000	150017979604.000000000	2	9	2021
4366	896645	301842347634822.000000000	301842347634822.000000000	138203750932.000000000	3	9	2021
4367	639936	278348045827098.000000000	278348045827098.000000000	62985452875.000000000	4	9	2021
4368	640552	217198623498284.000000000	217198623498284.000000000	65394651684.000000000	5	9	2021
4369	905407	356102627496478.000000000	356102627496478.000000000	101760786496.000000000	6	9	2021
4370	816229	381663296527620.000000000	381663296527620.000000000	141811206123.000000000	7	9	2021
4371	744242	331900887725858.000000000	331900887725858.000000000	87476378380.000000000	8	9	2021
4372	744452	384345687744569.000000000	384345687744569.000000000	78697119205.000000000	9	9	2021
4373	758653	998932484053034.000000000	998932484053034.000000000	85255589775.000000000	10	9	2021
4374	770670	557891925260977.000000000	557891925260977.000000000	71240087973.000000000	11	9	2021
4375	582750	448515223312225.000000000	448515223312225.000000000	43767100962.000000000	12	9	2021
4376	804618	1003843254419644.000000000	1003843254419644.000000000	109483917464.000000000	13	9	2021
4377	806821	1124987822510041.000000000	1124987822510041.000000000	93327246097.000000000	14	9	2021
4378	852126	397103557099376.000000000	397103557099376.000000000	122502042696.000000000	15	9	2021
4379	930544	434115963819436.000000000	434115963819436.000000000	150161873405.000000000	16	9	2021
4380	842300	348720356328838.000000000	348720356328838.000000000	126344656742.000000000	17	9	2021
4381	694690	301169150164178.000000000	301169150164178.000000000	102995513439.000000000	18	9	2021
4382	573075	250847333731977.000000000	250847333731977.000000000	40322358283.000000000	19	9	2021
4383	960836	559938211970931.000000000	559938211970931.000000000	106747699597.000000000	20	9	2021
4384	703558	1123994038202339.000000000	1123994038202339.000000000	102633531325.000000000	21	9	2021
4385	765759	502771606794011.000000000	502771606794011.000000000	76269574924.000000000	22	9	2021
4386	756419	436570909415491.000000000	436570909415491.000000000	109001866370.000000000	23	9	2021
4387	829967	424386960650783.000000000	424386960650783.000000000	156085808806.000000000	24	9	2021
4388	557546	521067350041370.000000000	521067350041370.000000000	45263649054.000000000	25	9	2021
4389	605667	301633728553655.000000000	301633728553655.000000000	53915578809.000000000	26	9	2021
4390	766136	426015977878446.000000000	426015977878446.000000000	120859595165.000000000	27	9	2021
4391	830719	354984136718074.000000000	354984136718074.000000000	128076498016.000000000	28	9	2021
4392	691463	398250195979606.000000000	398250195979606.000000000	73500080279.000000000	29	9	2021
4393	1057250	438250249468934.000000000	438250249468934.000000000	130440987259.000000000	30	9	2021
4394	790677	445534100444480.000000000	445534100444480.000000000	106850893216.000000000	1	10	2021
4395	851676	320911323264430.000000000	320911323264430.000000000	71081051800.000000000	2	10	2021
4396	652032	357254646354388.000000000	357254646354388.000000000	58814013976.000000000	3	10	2021
4397	880814	371604376969155.000000000	371604376969155.000000000	143107423805.000000000	4	10	2021
4398	1005735	489979626346565.000000000	489979626346565.000000000	134325096029.000000000	5	10	2021
4399	734569	493080693601007.000000000	493080693601007.000000000	112330470213.000000000	6	10	2021
4400	966566	450977011456099.000000000	450977011456099.000000000	229862332347.000000000	7	10	2021
4401	820064	400347507801502.000000000	400347507801502.000000000	133539474862.000000000	8	10	2021
4402	937362	319530795400672.000000000	319530795400672.000000000	120551428644.000000000	9	10	2021
4403	677936	280533976251401.000000000	280533976251401.000000000	94540556920.000000000	10	10	2021
4404	886535	436393869611706.000000000	436393869611706.000000000	167464868851.000000000	11	10	2021
4405	809812	351089240063555.000000000	351089240063555.000000000	118842467319.000000000	12	10	2021
4406	878835	325542717741316.000000000	325542717741316.000000000	119299794329.000000000	13	10	2021
4407	873874	274021042393152.000000000	274021042393152.000000000	114695375661.000000000	14	10	2021
4408	859014	384831239901154.000000000	384831239901154.000000000	132650337872.000000000	15	10	2021
4409	825916	293911250286034.000000000	293911250286034.000000000	116709538670.000000000	16	10	2021
4410	687107	323883823564409.000000000	323883823564409.000000000	92768651045.000000000	17	10	2021
4411	835927	402841933152127.000000000	402841933152127.000000000	103736452006.000000000	18	10	2021
4412	952853	1112683277635942.000000000	1112683277635942.000000000	101315502230.000000000	19	10	2021
4413	803325	490672381823795.000000000	490672381823795.000000000	129373092990.000000000	20	10	2021
4414	1069762	435950510432272.000000000	435950510432272.000000000	149464717709.000000000	21	10	2021
4415	865174	352500716470753.000000000	352500716470753.000000000	116784714707.000000000	22	10	2021
4416	725682	268559654078811.000000000	268559654078811.000000000	79623735118.000000000	23	10	2021
4417	594436	277426363258331.000000000	277426363258331.000000000	43381716272.000000000	24	10	2021
4418	962025	324842597410234.000000000	324842597410234.000000000	115747890840.000000000	25	10	2021
4419	847315	351272432339821.000000000	351272432339821.000000000	83756322536.000000000	26	10	2021
4420	813317	291945600821477.000000000	291945600821477.000000000	70220361303.000000000	27	10	2021
4421	908504	295740666564192.000000000	295740666564192.000000000	85316462735.000000000	28	10	2021
4422	844399	310033266364827.000000000	310033266364827.000000000	134050885795.000000000	29	10	2021
4423	711798	318559553737289.000000000	318559553737289.000000000	51469689992.000000000	30	10	2021
4424	754720	265503566168329.000000000	265503566168329.000000000	60798486973.000000000	31	10	2021
4425	932607	324498643471377.000000000	324498643471377.000000000	107584569305.000000000	1	11	2021
4426	958176	352562485236038.000000000	352562485236038.000000000	105489228250.000000000	2	11	2021
4427	882251	340180522020272.000000000	340180522020272.000000000	110533568165.000000000	3	11	2021
4428	879713	421128728466120.000000000	421128728466120.000000000	107180017737.000000000	4	11	2021
4429	899405	433231957481022.000000000	433231957481022.000000000	149338072161.000000000	5	11	2021
4430	655752	434672517406263.000000000	434672517406263.000000000	49437368165.000000000	6	11	2021
4431	726453	345669705780973.000000000	345669705780973.000000000	48822472355.000000000	7	11	2021
4432	797159	585441119494276.000000000	585441119494276.000000000	90937916412.000000000	8	11	2021
4433	1073586	493811572549648.000000000	493811572549648.000000000	169903613050.000000000	9	11	2021
4434	941677	461097071024555.000000000	461097071024555.000000000	103437929147.000000000	10	11	2021
4435	922904	387072273481837.000000000	387072273481837.000000000	109235357907.000000000	11	11	2021
4436	846608	403256429622200.000000000	403256429622200.000000000	110164998158.000000000	12	11	2021
4437	688721	331620835250433.000000000	331620835250433.000000000	50798991732.000000000	13	11	2021
4438	631290	303128820773900.000000000	303128820773900.000000000	37707983536.000000000	14	11	2021
4439	976768	436267092332529.000000000	436267092332529.000000000	108784050626.000000000	15	11	2021
4440	885802	1211073836051283.000000000	1211073836051283.000000000	83266790297.000000000	16	11	2021
4441	986714	617956002113027.000000000	617956002113027.000000000	149801368405.000000000	17	11	2021
4442	837895	550132226961601.000000000	550132226961601.000000000	75730870309.000000000	18	11	2021
4443	813105	460410071930352.000000000	460410071930352.000000000	103904938804.000000000	19	11	2021
